"realpseudo","resp","rt","item","id"
real,1,0.916135,circus,2024
real,1,0.540395,circus,51
real,1,1.01689,circus,1590
real,1,0.70463,circus,1241
real,1,1.413865,circus,1980
real,1,0.471235,circus,1841
real,1,2.860065,circus,253
real,1,0.64817,circus,3170
real,1,0.782,circus,2001
real,1,0.51834,circus,349
real,1,4.28474,circus,2188
real,1,0.966455,circus,1807
real,1,0.73356,circus,1488
real,1,0.85983,circus,293
real,1,0.420535,circus,2589
real,1,0.531,circus,22
real,1,0.86008,circus,1857
real,1,0.98851,circus,1856
real,1,0.3091,circus,3237
real,1,1.73402,circus,2065
real,1,0.77585,circus,23
real,1,0.33486,circus,427
real,1,0.73258,circus,85
real,1,0.781495,circus,465
real,1,0.79789,circus,223
real,1,1.397465,circus,1365
real,1,0.826845,circus,2614
real,1,2.101995,circus,362
real,1,0.667,circus,352
real,1,0.983415,circus,2455
real,1,2.3449,circus,226
real,1,0.570905,circus,2555
real,1,1.36914,circus,319
real,1,0.682205,circus,321
real,1,0.683665,circus,358
pseudo,1,1.60484,cowbim,223
pseudo,1,0.69183,cowbim,2741
pseudo,1,0.750655,cowbim,381
pseudo,1,0.55169,cowbim,395
pseudo,1,0.61803,cowbim,183
pseudo,1,0.335115,cowbim,2021
pseudo,1,0.82381,cowbim,336
pseudo,1,1.203,cowbim,2001
pseudo,1,1.09239,cowbim,2589
pseudo,1,2.06238,cowbim,215
pseudo,1,1.16552,cowbim,2614
pseudo,1,1.21556,cowbim,2998
pseudo,1,1.25538,cowbim,1934
pseudo,1,1.288725,cowbim,2584
pseudo,1,1.01266,cowbim,1240
pseudo,1,0.60254,cowbim,1488
pseudo,1,0.683,cowbim,1763
pseudo,1,2.3797,cowbim,445
pseudo,1,1.163715,cowbim,2558
pseudo,1,1.032345,cowbim,1345
pseudo,1,2.20951,cowbim,219
pseudo,1,0.831365,cowbim,320
pseudo,1,0.716205,cowbim,1459
pseudo,1,5.72785,cowbim,50
pseudo,1,0.683615,cowbim,469
pseudo,1,1.24554,cowbim,51
pseudo,1,0.57521,cowbim,153
pseudo,1,1.669115,cowbim,226
pseudo,1,1.76505,cowbim,230
pseudo,1,2.72075,cowbim,409
pseudo,1,1.44509,cowbim,1366
pseudo,1,0.801,cowbim,321
pseudo,1,0.7623,cowbim,2704
pseudo,1,0.83,cowbim,22
pseudo,1,1.43795,cowbim,87
pseudo,1,0.63332,cowbim,2555
pseudo,1,0.903,cowbim,1922
pseudo,1,1.02812,cowbim,361
pseudo,1,0.726145,cowbim,465
pseudo,1,0.7701,cowbim,446
pseudo,1,1.20268,cowbim,2557
pseudo,1,0.74529,cowbim,447
pseudo,1,1.80962,cowbim,38
pseudo,1,2.41467,cowbim,1961
pseudo,1,1.467615,cowbim,241
pseudo,1,0.702,cowbim,212
pseudo,1,0.71559,cowbim,427
pseudo,1,1.30042,cowbim,353
pseudo,1,1.100775,cowbim,2346
pseudo,1,1.687,cowbim,352
pseudo,1,1.21821,cowbim,338
pseudo,1,1.331765,cowbim,2041
pseudo,1,1.19478,cowbim,2188
pseudo,1,0.866105,cowbim,42
pseudo,1,0.767135,cowbim,1930
pseudo,1,0.890625,cowbim,2045
pseudo,1,2.766245,cowbim,293
pseudo,1,0.64813,cowbim,253
pseudo,1,0.88727,cowbim,2088
pseudo,1,0.69624,cowbim,1846
pseudo,1,1.01644,cowbim,36
pseudo,1,0.72658,cowbim,131
pseudo,1,1.36955,cowbim,309
pseudo,1,1.39842,cowbim,44
pseudo,1,0.633315,cowbim,2611
pseudo,1,0.43083,cowbim,2065
pseudo,1,0.85763,cowbim,2612
pseudo,1,0.905345,cowbim,305
pseudo,1,1.035185,cowbim,1061
pseudo,1,0.85489,cowbim,1945
pseudo,1,0.867345,cowbim,2697
pseudo,1,1.985695,cowbim,362
pseudo,1,1.57478,cowbim,3247
pseudo,1,1.204845,cowbim,416
pseudo,1,1.12624,cowbim,2227
pseudo,1,5.804995,cowbim,3170
pseudo,1,0.57083,cowbim,119
pseudo,1,1.094035,cowbim,367
pseudo,1,0.69963,cowbim,358
pseudo,1,0.986195,cowbim,349
pseudo,1,0.67356,cowbim,2144
pseudo,1,0.60846,cowbim,152
pseudo,1,0.83569,cowbim,2536
pseudo,1,1.171935,cowbim,319
pseudo,1,0.88298,cowbim,1946
pseudo,1,1.268945,cowbim,2609
pseudo,1,1.396115,cowbim,331
pseudo,1,0.725435,cowbim,43
pseudo,1,0.80054,cowbim,23
pseudo,1,0.775195,cowbim,1241
pseudo,1,1.22694,cowbim,2101
pseudo,1,1.035055,cowbim,1489
pseudo,1,1.848075,cowbim,467
pseudo,1,1.139,cowbim,1429
pseudo,1,1.48894,cowbim,1980
pseudo,1,1.075465,cowbim,2799
pseudo,1,0.98514,cowbim,2598
pseudo,1,2.618875,cowbim,373
pseudo,1,1.99219,cowbim,2494
pseudo,1,2.65669,cowbim,2159
pseudo,1,0.668695,cowbim,85
pseudo,1,1.250335,cowbim,67
pseudo,1,1.388325,cowbim,2193
real,1,1.57085,cowboy,2598
real,1,0.61413,cowboy,2697
real,1,0.83961,cowboy,336
real,1,0.52786,cowboy,465
real,1,0.650375,cowboy,1590
real,1,1.009545,cowboy,44
real,1,0.548,cowboy,22
real,1,0.601,cowboy,2704
real,1,0.72965,cowboy,361
real,1,0.816745,cowboy,51
real,1,0.586845,cowboy,349
real,1,0.680235,cowboy,305
real,1,1.104435,cowboy,230
real,1,1.482665,cowboy,2455
real,1,0.86718,cowboy,2536
real,1,1.016815,cowboy,1061
real,1,1.178885,cowboy,1961
real,1,0.8739,cowboy,2346
real,1,1.231945,cowboy,373
real,1,0.930845,cowboy,43
real,1,2.355895,cowboy,41
real,1,1.351625,cowboy,2045
real,1,0.71583,cowboy,67
real,1,0.690835,cowboy,346
real,1,3.05751,cowboy,223
real,1,0.72739,cowboy,2144
real,1,0.867455,cowboy,1846
real,1,0.615255,cowboy,1345
real,1,0.498795,cowboy,427
real,1,0.58699,cowboy,2101
real,1,1.230175,cowboy,245
real,1,0.97289,cowboy,2609
real,1,0.831145,cowboy,395
real,1,0.62611,cowboy,1763
real,1,1.234845,cowboy,2024
real,1,0.438445,cowboy,253
real,1,1.618575,cowboy,2227
real,1,0.608585,cowboy,1241
real,1,1.35077,cowboy,409
real,1,0.74882,cowboy,1960
real,1,0.326025,cowboy,2998
real,1,1.710165,cowboy,2557
real,1,0.58004,cowboy,1459
real,1,0.5634,cowboy,2611
real,1,0.718,cowboy,1429
real,1,0.63705,cowboy,1945
real,1,0.862725,cowboy,85
real,1,1.27921,cowboy,215
real,1,0.230075,cowboy,2021
real,1,0.663,cowboy,212
real,1,1.145865,cowboy,1240
real,1,0.73177,cowboy,36
real,1,0.678495,cowboy,406
real,1,0.456625,cowboy,211
real,1,1.317785,cowboy,362
real,1,1.124605,cowboy,2159
real,1,0.75209,cowboy,1946
real,1,0.630955,cowboy,132
real,1,0.2858,cowboy,1934
real,1,1.03458,cowboy,2188
real,1,0.46758,cowboy,131
real,1,0.835095,cowboy,338
real,1,1.076485,cowboy,293
real,1,0.48982,cowboy,183
real,1,1.38696,cowboy,2584
real,1,0.835405,cowboy,3170
real,1,1.305,cowboy,2946
real,1,0.732555,cowboy,241
real,1,0.79608,cowboy,320
real,1,0.667155,cowboy,469
real,1,0.709755,cowboy,119
real,1,0.465455,cowboy,153
real,1,0.86213,cowboy,2612
real,1,3.26442,cowboy,2614
real,1,0.66327,cowboy,152
real,1,0.60031,cowboy,358
real,1,0.286035,cowboy,3237
real,1,0.645515,cowboy,2239
real,1,0.854065,cowboy,1856
real,1,3.119385,cowboy,309
real,1,0.696,cowboy,352
real,1,0.726205,cowboy,331
real,1,0.58379,cowboy,1930
real,1,0.707,cowboy,2001
real,1,0.700055,cowboy,381
real,1,0.76664,cowboy,2589
real,1,0.540865,cowboy,23
real,1,1.358245,cowboy,3247
real,1,1.44749,cowboy,467
real,1,1.749255,cowboy,1980
real,1,1.705985,cowboy,2494
real,1,0.54555,cowboy,2193
real,1,0.74513,cowboy,319
real,1,1.05798,cowboy,2088
real,1,0.736,cowboy,1922
real,1,1.40709,cowboy,353
real,1,0.682375,cowboy,1857
real,1,0.3667,cowboy,2041
real,1,0.709205,cowboy,2558
real,1,0.75157,cowboy,367
real,1,0.72478,cowboy,87
real,1,1.93059,cowboy,226
real,1,1.210725,cowboy,1488
real,1,0.50835,cowboy,1489
real,1,1.19637,cowboy,50
real,1,0.014645,cowboy,2065
real,1,0.709355,cowboy,2799
pseudo,1,0.924,crovel,2946
pseudo,1,0.66693,crovel,23
pseudo,1,4.57075,crovel,409
pseudo,1,0.141215,crovel,1934
pseudo,1,0.602255,crovel,465
pseudo,1,1.09244,crovel,1945
pseudo,1,0.97579,crovel,2609
pseudo,1,2.08981,crovel,367
pseudo,1,5.031915,crovel,3170
pseudo,1,1.673775,crovel,1980
pseudo,1,0.550065,crovel,1930
pseudo,1,0.531795,crovel,253
pseudo,1,1.89942,crovel,2799
pseudo,1,0.71694,crovel,305
pseudo,1,1.54619,crovel,309
pseudo,1,0.70461,crovel,153
pseudo,1,0.58109,crovel,395
pseudo,1,0.583,crovel,22
pseudo,1,0.969555,crovel,2614
pseudo,1,0.73059,crovel,1459
pseudo,1,1.338845,crovel,349
pseudo,1,0.42199,crovel,427
pseudo,1,0.781925,crovel,2193
pseudo,1,1.51634,crovel,223
pseudo,1,0.97285,crovel,2045
pseudo,1,0.90115,crovel,44
pseudo,1,0.728845,crovel,2612
pseudo,1,0.663,crovel,212
pseudo,1,1.750225,crovel,2558
pseudo,1,0.616725,crovel,211
pseudo,1,0.9,crovel,2001
pseudo,1,0.78757,crovel,2555
pseudo,1,0.65124,crovel,321
pseudo,1,0.817145,crovel,381
pseudo,1,2.901375,crovel,336
pseudo,1,0.924615,crovel,2697
pseudo,1,0.68836,crovel,1946
pseudo,1,1.534335,crovel,2494
pseudo,1,1.5611,crovel,361
pseudo,1,0.85316,crovel,2239
pseudo,1,0.70071,crovel,358
pseudo,1,1.10489,crovel,2088
pseudo,1,0.826305,crovel,43
pseudo,1,2.63749,crovel,1961
pseudo,1,1.130975,crovel,2589
pseudo,1,0.799975,crovel,2346
pseudo,1,0.60763,crovel,1241
pseudo,1,0.79678,crovel,1489
pseudo,1,0.962645,crovel,2144
pseudo,1,2.72645,crovel,67
pseudo,1,0.696145,crovel,152
pseudo,1,0.69618,crovel,1365
pseudo,1,1.92547,crovel,50
pseudo,1,1.086395,crovel,331
pseudo,1,0.36033,crovel,38
pseudo,1,0.680605,crovel,469
pseudo,1,0.95102,crovel,2101
pseudo,1,0.952405,crovel,36
pseudo,1,1.034535,crovel,320
pseudo,1,0.998705,crovel,132
pseudo,1,1.14137,crovel,2188
pseudo,1,0.7657,crovel,2536
pseudo,1,1.60285,crovel,1856
pseudo,1,0.85133,crovel,338
pseudo,1,1.26632,crovel,42
pseudo,1,1.13326,crovel,2227
pseudo,1,1.413115,crovel,241
pseudo,1,0.91137,crovel,51
pseudo,1,0.70057,crovel,85
pseudo,1,1.0054,crovel,2704
pseudo,1,0.65188,crovel,131
pseudo,1,0.948,crovel,352
pseudo,1,0.728965,crovel,2998
pseudo,1,0.6497,crovel,346
pseudo,1,1.30749,crovel,3237
pseudo,1,0.71612,crovel,1345
pseudo,1,0.5582,crovel,1807
pseudo,1,0.521665,crovel,183
pseudo,1,1.1974,crovel,226
pseudo,1,2.23296,crovel,1590
pseudo,1,0.70762,crovel,87
pseudo,1,0.433505,crovel,1488
pseudo,1,0.682185,crovel,2611
pseudo,1,0.88252,crovel,2024
pseudo,1,1.16783,crovel,1857
pseudo,1,1.372555,crovel,416
pseudo,1,1.017935,crovel,362
pseudo,1,1.150955,crovel,319
pseudo,1,0.634545,crovel,119
pseudo,1,2.51461,crovel,1061
pseudo,1,0.78353,crovel,1763
pseudo,1,0.732515,crovel,1960
pseudo,1,1.179645,crovel,2557
pseudo,1,1.325295,crovel,447
pseudo,1,1.036805,cuppom,2584
pseudo,1,0.813365,cuppom,321
pseudo,1,1.323,cuppom,2946
pseudo,1,0.872235,cuppom,305
pseudo,1,1.742735,cuppom,2799
pseudo,1,0.82566,cuppom,2101
pseudo,1,0.69026,cuppom,1459
pseudo,1,0.687535,cuppom,44
pseudo,1,1.002615,cuppom,3247
pseudo,1,1.90859,cuppom,416
pseudo,1,0.68373,cuppom,381
pseudo,1,1.15153,cuppom,361
pseudo,1,1.58549,cuppom,338
pseudo,1,0.68731,cuppom,309
pseudo,1,0.65594,cuppom,349
pseudo,1,1.691555,cuppom,3237
pseudo,1,0.813325,cuppom,358
pseudo,1,0.840465,cuppom,2346
pseudo,1,1.843975,cuppom,2536
pseudo,1,0.811515,cuppom,36
pseudo,1,1.98485,cuppom,51
pseudo,1,0.54231,cuppom,1763
pseudo,1,0.3922,cuppom,1841
pseudo,1,0.66612,cuppom,367
pseudo,1,0.836075,cuppom,331
pseudo,1,0.517235,cuppom,2088
pseudo,1,0.900465,cuppom,336
pseudo,1,1.41715,cuppom,67
pseudo,1,0.07475,cuppom,1489
pseudo,1,0.535265,cuppom,152
pseudo,1,0.685835,cuppom,2555
pseudo,1,0.978785,cuppom,215
pseudo,1,0.8942,cuppom,2704
pseudo,1,1.200635,cuppom,2045
pseudo,1,1.397345,cuppom,2697
pseudo,1,1.350955,cuppom,1856
pseudo,1,0.968125,cuppom,1061
pseudo,1,0.662015,cuppom,2611
pseudo,1,0.963275,cuppom,223
pseudo,1,1.53248,cuppom,293
pseudo,1,1.016885,cuppom,41
pseudo,1,0.81801,cuppom,406
pseudo,1,0.45235,cuppom,253
pseudo,1,0.632585,cuppom,395
pseudo,1,0.710065,cuppom,2998
pseudo,1,0.962355,cuppom,2144
pseudo,1,0.84664,cuppom,2227
pseudo,1,1.014405,cuppom,2557
pseudo,1,1.85986,cuppom,1946
pseudo,1,1.10099,cuppom,2024
pseudo,1,0.31509,cuppom,2021
pseudo,1,0.54447,cuppom,131
pseudo,1,0.532925,cuppom,1366
pseudo,1,1.8166,cuppom,1961
pseudo,1,0.833595,cuppom,2589
pseudo,1,1.36756,cuppom,85
pseudo,1,2.704565,cuppom,2188
pseudo,1,0.556,cuppom,446
pseudo,1,1.417085,cuppom,3254
pseudo,1,2.368405,cuppom,3170
pseudo,1,0.74592,cuppom,1846
pseudo,1,0.600695,cuppom,469
pseudo,1,0.9975,cuppom,409
pseudo,1,1.25445,cuppom,132
pseudo,1,0.866695,cuppom,447
pseudo,1,0.108295,cuppom,2741
pseudo,1,1.2811,cuppom,38
pseudo,1,1.22612,cuppom,2609
pseudo,1,0.949235,cuppom,1241
pseudo,1,0.50481,cuppom,427
pseudo,1,0.88404,cuppom,1857
pseudo,1,2.219,cuppom,2001
pseudo,1,0.386175,cuppom,2494
pseudo,1,0.44976,cuppom,183
pseudo,1,0.69597,cuppom,211
pseudo,1,0.96563,cuppom,43
pseudo,1,1.836335,cuppom,226
pseudo,1,1.265305,cuppom,241
pseudo,1,0.521415,cuppom,153
pseudo,1,1.40223,cuppom,219
pseudo,1,0.588,cuppom,212
pseudo,1,0.655,cuppom,22
pseudo,1,0.97172,cuppom,2558
pseudo,1,1.001775,cuppom,2598
pseudo,1,1.151405,cuppom,230
pseudo,1,1.523245,cuppom,2239
pseudo,1,1.00188,cuppom,467
pseudo,1,0.79503,cuppom,319
pseudo,1,0.870745,cuppom,1488
pseudo,1,0.767735,cuppom,119
pseudo,1,2.267495,cuppom,1945
pseudo,1,0.662,cuppom,352
pseudo,1,1.295965,cuppom,1807
pseudo,1,0.832145,cuppom,1960
pseudo,1,0.857,cuppom,2614
pseudo,1,0.936855,cuppom,2193
pseudo,1,1.84836,cuppom,1980
pseudo,1,0.7927,cuppom,42
pseudo,1,1.012845,cuppom,320
pseudo,1,1.818095,cuppom,1930
pseudo,1,1.09006,cuppom,50
pseudo,1,0.689135,cuppom,2612
pseudo,1,1.08432,cuppom,1345
pseudo,1,0.81296,cuppom,346
real,1,1.0272,custom,2704
real,1,1.730635,custom,36
real,1,0.940735,custom,1061
real,1,0.7385,custom,1846
real,1,0.857455,custom,406
real,1,2.556655,custom,51
real,1,0.921635,custom,2557
real,1,0.765615,custom,1960
real,1,1.1126,custom,320
real,1,0.650565,custom,119
real,1,0.518295,custom,85
real,1,0.616145,custom,309
real,1,0.5799,custom,43
real,1,0.749175,custom,358
real,1,1.21638,custom,2584
real,1,0.883215,custom,395
real,1,0.50011,custom,381
real,1,0.5036,custom,23
real,1,0.61982,custom,183
real,1,0.793835,custom,2144
real,1,0.714125,custom,2193
real,1,1.377,custom,2001
real,1,1.083735,custom,67
real,1,0.86146,custom,2697
real,1,1.299895,custom,1980
real,1,0.03521,custom,3237
real,1,1.635975,custom,3230
real,1,0.57588,custom,42
real,1,0.913875,custom,1240
real,1,1.00864,custom,2612
real,1,1.200895,custom,469
real,1,0.66845,custom,1459
real,1,0.98687,custom,416
real,1,0.914225,custom,2558
real,1,0.475115,custom,1366
real,1,0.6566,custom,331
real,1,0.846755,custom,1488
real,1,0.864625,custom,3170
real,1,0.76403,custom,153
real,1,0.0502,custom,373
real,1,0.4822,custom,427
real,1,0.69714,custom,1945
real,1,1.232855,custom,349
real,1,3.80623,custom,2346
real,1,1.223035,custom,2998
real,1,0.64071,custom,2609
real,1,0.599105,custom,2598
real,1,0.89995,custom,2024
real,1,0.577455,custom,2589
real,1,0.748455,custom,1934
real,1,0.461955,custom,2611
real,1,0.54983,custom,2239
real,1,0.87547,custom,2021
real,1,1.0074,custom,445
real,1,0.601405,custom,2555
real,1,0.536,custom,22
real,1,1.36807,custom,2188
real,1,1.366695,custom,50
real,1,0.66814,custom,361
real,1,0.28169,custom,2159
real,1,0.717845,custom,1856
real,1,0.74293,custom,131
real,1,1.634745,custom,2045
real,1,0.812,custom,1922
real,1,0.8338,custom,38
real,1,0.95067,custom,87
real,1,1.17196,custom,241
real,1,0.80561,custom,353
real,1,0.99743,custom,338
real,1,2.037875,custom,1961
real,1,0.83607,custom,1365
real,1,0.768245,custom,219
real,1,0.534395,custom,465
real,1,1.229805,custom,1241
real,1,0.647,custom,352
real,1,1.4798,custom,362
real,1,0.852615,custom,1930
real,1,1.41233,custom,1807
real,1,0.02706,custom,2741
real,1,0.599325,custom,152
real,1,2.61998,custom,2088
real,1,1.103175,custom,230
real,1,0.70936,custom,1763
real,1,0.84453,custom,447
real,1,0.63113,custom,1345
real,1,0.84065,custom,321
real,1,1.386365,custom,41
real,1,0.68764,custom,2536
real,1,1.33393,custom,1946
real,1,1.04127,custom,132
real,1,0.90294,custom,305
real,1,1.27726,custom,336
real,1,0.78,custom,2946
real,1,0.498,custom,212
real,1,0.849535,custom,253
real,1,0.964355,custom,215
real,1,2.61481,custom,1590
real,1,0.75969,custom,2101
pseudo,1,0.98962,daople,1945
pseudo,1,0.8338,daople,361
pseudo,1,0.971245,daople,2609
pseudo,1,0.617025,daople,253
pseudo,1,1.03549,daople,67
pseudo,1,0.851,daople,1429
pseudo,1,1.262195,daople,2799
pseudo,1,0.733625,daople,42
pseudo,1,0.8204,daople,445
pseudo,1,0.61916,daople,1061
pseudo,1,0.630265,daople,395
pseudo,1,0.48827,daople,1841
pseudo,1,2.31896,daople,409
pseudo,1,2.529475,daople,38
pseudo,1,0.848005,daople,309
pseudo,1,0.87565,daople,2101
pseudo,1,0.696535,daople,1366
pseudo,1,1.2,daople,381
pseudo,1,0.02682,daople,3237
pseudo,1,3.53348,daople,230
pseudo,1,0.684,daople,212
pseudo,1,0.831175,daople,3170
pseudo,1,0.93563,daople,320
pseudo,1,1.025295,daople,2614
pseudo,1,0.535515,daople,211
pseudo,1,1.018915,daople,2227
pseudo,1,0.85161,daople,2998
pseudo,1,0.53735,daople,183
pseudo,1,1.230935,daople,226
pseudo,1,1.173485,daople,2536
pseudo,1,1.741795,daople,293
pseudo,1,1.254725,daople,223
pseudo,1,1.026885,daople,50
pseudo,1,0.4475,daople,119
pseudo,1,2.300645,daople,1960
pseudo,1,0.897225,daople,338
pseudo,1,2.03107,daople,219
pseudo,1,1.033705,daople,1345
pseudo,1,1.414945,daople,1240
pseudo,1,2.60291,daople,36
pseudo,1,0.88487,daople,331
pseudo,1,1.824085,daople,2144
pseudo,1,0.530505,daople,467
pseudo,1,0.91973,daople,2045
pseudo,1,0.762055,daople,1846
pseudo,1,0.79354,daople,336
pseudo,1,0.586,daople,352
pseudo,1,0.46671,daople,87
pseudo,1,1.422625,daople,2159
pseudo,1,0.693,daople,358
pseudo,1,1.16768,daople,1856
pseudo,1,0.94918,daople,132
pseudo,1,1.82165,daople,2557
pseudo,1,1.387575,daople,2188
pseudo,1,0.79824,daople,1488
pseudo,1,0.80187,daople,447
pseudo,1,3.41975,daople,2041
pseudo,1,0.556525,daople,2239
pseudo,1,0.49881,daople,427
pseudo,1,0.751215,daople,23
pseudo,1,1.06028,daople,1946
pseudo,1,1.005395,daople,44
pseudo,1,1.33472,daople,353
pseudo,1,0.649545,daople,85
pseudo,1,0.91904,daople,362
pseudo,1,0.711265,daople,153
pseudo,1,0.684,daople,22
pseudo,1,3.24055,daople,2494
pseudo,1,0.84824,daople,321
pseudo,1,0.709395,daople,2584
pseudo,1,0.603385,daople,131
pseudo,1,0.834805,daople,367
pseudo,1,0.68614,daople,1241
pseudo,1,0.953165,daople,2697
pseudo,1,1.754855,daople,1961
pseudo,1,0.5876,daople,1459
pseudo,1,0.556595,daople,465
pseudo,1,1.0861,daople,305
pseudo,1,0.930765,daople,2558
pseudo,1,1.393095,daople,2598
pseudo,1,1.13582,daople,1857
pseudo,1,1.08321,daople,2024
pseudo,1,0.648895,daople,1930
pseudo,1,0.55763,daople,152
pseudo,1,1.78599,daople,41
pseudo,1,0.7782,daople,349
pseudo,1,0.999475,daople,406
pseudo,1,0.6401,daople,2193
pseudo,1,0.745815,daople,2611
pseudo,1,0.998,daople,2001
pseudo,1,0.930795,daople,1365
pseudo,1,0.09974,daople,2021
pseudo,1,0.834465,daople,469
pseudo,1,1.675405,daople,3247
pseudo,1,0.554295,daople,43
pseudo,1,1.17542,daople,51
pseudo,1,0.58356,daople,2612
pseudo,1,0.78664,daople,241
pseudo,1,1.384225,daople,1980
pseudo,1,1.055905,daople,416
pseudo,1,0.703585,daople,2088
pseudo,1,1.196605,daople,319
pseudo,1,0.627865,daople,1763
pseudo,1,1.374835,daople,2589
pseudo,1,1.5119,daople,215
real,1,0.538465,family,338
real,1,1.469075,family,373
real,1,3.868075,family,2188
real,1,0.493005,family,1366
real,1,1.11602,family,230
real,1,0.517085,family,85
real,1,0.753125,family,223
real,1,0.500555,family,1930
real,1,0.55031,family,1241
real,1,0.50269,family,2589
real,1,1.110585,family,395
real,1,1.384925,family,362
real,1,0.90032,family,467
real,1,0.1371,family,446
real,1,0.538815,family,447
real,1,0.517525,family,2998
real,1,0.91981,family,1240
real,1,0.77937,family,2024
real,1,0.69985,family,349
real,1,0.467245,family,152
real,1,1.512745,family,226
real,1,0.683,family,22
real,1,0.55357,family,381
real,1,0.396655,family,2021
real,1,0.646,family,352
real,1,1.124465,family,2455
real,1,0.617795,family,211
real,1,0.451085,family,1934
real,1,1.097745,family,320
real,1,0.85865,family,1488
real,1,0.66793,family,1856
real,1,1.381775,family,87
real,1,0.558825,family,23
real,1,0.74999,family,2557
real,1,0.54319,family,2697
real,1,0.690565,family,2584
real,1,0.604455,family,153
real,1,0.84097,family,1365
real,1,0.82072,family,1846
real,1,0.833825,family,44
real,1,0.67103,family,67
real,1,1.20658,family,353
real,1,0.516625,family,253
real,1,0.55275,family,2239
real,1,0.87335,family,1980
real,1,1.73013,family,2227
real,1,1.240105,family,245
real,1,0.645,family,2946
real,1,0.700365,family,42
real,1,1.152595,family,3170
real,1,0.751805,family,2144
real,1,1.21191,family,406
real,1,0.73684,family,336
real,1,0.69558,family,1345
real,1,0.742965,family,331
real,1,1.000485,family,346
real,1,0.60086,family,43
real,1,1.394735,family,219
real,1,0.702155,family,1061
real,1,1.51605,family,1590
real,1,0.56351,family,427
real,1,1.044725,family,2612
real,1,0.75846,family,2088
real,1,1.85282,family,409
real,1,1.05148,family,36
real,1,0.55332,family,2101
real,1,0.91245,family,241
real,1,0.612845,family,1763
real,1,0.407665,family,2193
real,1,0.855,family,1429
real,1,0.587625,family,1807
real,1,0.886275,family,1946
real,1,1.26571,family,358
real,1,0.778565,family,469
real,1,1.08344,family,41
real,1,1.815945,family,50
real,1,0.377605,family,183
real,1,0.5913,family,2609
real,1,0.084285,family,2494
real,1,2.11872,family,38
real,1,0.48114,family,465
real,1,1.63388,family,319
real,1,0.714285,family,321
real,1,0.619215,family,367
real,1,0.501795,family,2555
real,1,0.66156,family,51
real,1,0.933355,family,1960
real,1,0.43552,family,1489
real,1,0.707865,family,2611
real,1,0.58477,family,361
real,1,0.648835,family,2598
real,1,1.1383,family,445
real,1,0.68851,family,1459
real,1,1.2809,family,215
real,1,1.5636,family,2799
real,1,0.6002,family,2704
real,1,0.704795,family,2346
real,1,0.742,family,1922
real,1,0.755,family,212
real,1,0.777465,family,293
real,1,0.78265,family,3247
real,1,0.917415,family,2536
real,1,0.534175,family,131
real,1,1.50849,family,416
real,1,1.15939,family,2045
real,1,1.26003,family,2558
real,1,0.606105,family,119
real,1,0.567635,family,1857
real,1,1.06747,family,309
real,1,0.9532,family,2065
real,1,0.730025,famous,36
real,1,0.66219,famous,361
real,1,0.684195,famous,2101
real,1,1.010325,famous,2998
real,1,0.98086,famous,319
real,1,0.817105,famous,2612
real,1,0.888395,famous,2598
real,1,1.123895,famous,1961
real,1,0.566605,famous,2239
real,1,1.47886,famous,226
real,1,0.447565,famous,427
real,1,0.714425,famous,331
real,1,0.70331,famous,338
real,1,0.20746,famous,87
real,1,0.70876,famous,3247
real,1,0.775945,famous,1241
real,1,1.18809,famous,2065
real,1,0.317675,famous,1841
real,1,1.497225,famous,230
real,1,1.08148,famous,1945
real,1,0.550685,famous,381
real,1,0.850495,famous,2609
real,1,1.91163,famous,2227
real,1,0.76873,famous,358
real,1,0.75098,famous,1857
real,1,0.96749,famous,2024
real,1,0.818325,famous,1488
real,1,0.678795,famous,132
real,1,1.049705,famous,41
real,1,1.205355,famous,336
real,1,0.735325,famous,2088
real,1,0.57425,famous,131
real,1,1.675085,famous,309
real,1,0.85471,famous,2589
real,1,0.469255,famous,2455
real,1,1.946785,famous,241
real,1,0.65622,famous,2555
real,1,0.67435,famous,1763
real,1,0.556,famous,22
real,1,0.45732,famous,2741
real,1,0.586395,famous,447
real,1,0.882025,famous,469
real,1,0.737925,famous,2611
real,1,0.843835,famous,85
real,1,0.87292,famous,2193
real,1,1.103355,famous,1934
real,1,0.622965,famous,23
real,1,1.345795,famous,223
real,1,0.851375,famous,42
real,1,2.584005,famous,293
real,1,0.49503,famous,152
real,1,0.032335,famous,3254
real,1,1.69853,famous,1980
real,1,0.486805,famous,253
real,1,0.75511,famous,362
real,1,0.751895,famous,2144
real,1,0.796975,famous,2346
real,1,0.57,famous,212
real,1,0.384085,famous,211
real,1,1.39661,famous,2614
real,1,1.04902,famous,38
real,1,0.817875,famous,1930
real,1,0.94916,famous,50
real,1,0.967835,famous,2188
real,1,0.48559,famous,1366
real,1,0.751875,famous,1061
real,1,1.083885,famous,219
real,1,0.95633,famous,1856
real,1,0.806,famous,352
real,1,0.748895,famous,321
real,1,0.621705,famous,43
real,1,1.04216,famous,2557
real,1,0.86787,famous,406
real,1,0.540865,famous,153
real,1,0.514615,famous,2494
real,1,0.519255,famous,183
real,1,0.864715,famous,3170
real,1,0.653095,famous,1459
real,1,0.521645,famous,465
real,1,0.482,famous,1590
real,1,0.95098,famous,367
real,1,0.81828,famous,395
real,1,1.183865,famous,67
real,1,1.285515,famous,44
real,1,0.751775,famous,1960
