"item","id","resp","Qmatrix__1","Qmatrix__2","Qmatrix__3","Qmatrix__4","Qmatrix__5","Qmatrix__6","Qmatrix__7","Qmatrix__8"
item_8,198,1,0,0,0,0,0,0,1,0
item_8,456,1,0,0,0,0,0,0,1,0
item_8,93,1,0,0,0,0,0,0,1,0
item_9,359,1,0,1,0,0,0,0,0,0
item_10,126,1,0,1,0,0,1,0,1,1
item_10,474,1,0,1,0,0,1,0,1,1
item_10,209,1,0,1,0,0,1,0,1,1
item_10,190,1,0,1,0,0,1,0,1,1
item_11,118,1,0,1,0,0,1,0,1,0
item_11,23,1,0,1,0,0,1,0,1,0
item_11,145,1,0,1,0,0,1,0,1,0
item_11,389,1,0,1,0,0,1,0,1,0
item_12,403,1,0,0,0,0,0,0,1,1
item_12,30,1,0,0,0,0,0,0,1,1
item_13,89,1,0,1,0,1,1,0,1,0
item_14,407,1,0,1,0,0,0,0,1,0
item_14,300,1,0,1,0,0,0,0,1,0
item_15,270,1,1,0,0,0,0,0,1,0
item_16,42,1,0,1,0,0,0,0,1,0
item_16,233,1,0,1,0,0,0,0,1,0
item_16,232,1,0,1,0,0,0,0,1,0
item_16,40,1,0,1,0,0,0,0,1,0
item_17,254,1,0,1,0,0,1,0,1,0
item_17,403,1,0,1,0,0,1,0,1,0
item_18,410,1,0,1,0,0,1,1,1,0
item_18,186,1,0,1,0,0,1,1,1,0
item_18,422,1,0,1,0,0,1,1,1,0
item_18,281,1,0,1,0,0,1,1,1,0
item_19,1,1,1,1,1,0,1,0,1,0
item_19,252,1,1,1,1,0,1,0,1,0
item_19,282,1,1,1,1,0,1,0,1,0
item_19,403,1,1,1,1,0,1,0,1,0
item_19,361,1,1,1,1,0,1,0,1,0
item_20,476,1,0,1,1,0,1,0,1,0
item_20,176,1,0,1,1,0,1,0,1,0
item_20,283,1,0,1,1,0,1,0,1,0
item_20,168,1,0,1,1,0,1,0,1,0
item_2,312,0,0,0,0,1,0,0,1,0
item_2,165,0,0,0,0,1,0,0,1,0
item_3,231,0,0,0,0,1,0,0,1,0
item_3,7,0,0,0,0,1,0,0,1,0
item_3,246,0,0,0,0,1,0,0,1,0
item_4,512,0,0,1,1,0,1,0,1,0
item_5,259,0,0,1,0,1,0,0,1,1
item_6,532,0,0,0,0,0,0,0,1,0
item_7,177,0,1,1,0,0,0,0,1,0
item_7,500,0,1,1,0,0,0,0,1,0
item_7,411,0,1,1,0,0,0,0,1,0
item_8,16,0,0,0,0,0,0,0,1,0
item_9,348,0,0,1,0,0,0,0,0,0
item_9,48,0,0,1,0,0,0,0,0,0
item_10,337,0,0,1,0,0,1,0,1,1
item_11,527,0,0,1,0,0,1,0,1,0
item_12,343,0,0,0,0,0,0,0,1,1
item_13,181,0,0,1,0,1,1,0,1,0
item_13,468,0,0,1,0,1,1,0,1,0
item_13,371,0,0,1,0,1,1,0,1,0
item_13,510,0,0,1,0,1,1,0,1,0
item_15,310,0,1,0,0,0,0,0,1,0
item_15,244,0,1,0,0,0,0,0,1,0
item_15,272,0,1,0,0,0,0,0,1,0
item_15,195,0,1,0,0,0,0,0,1,0
item_15,286,0,1,0,0,0,0,0,1,0
item_16,521,0,0,1,0,0,0,0,1,0
item_16,28,0,0,1,0,0,0,0,1,0
item_18,342,0,0,1,0,0,1,1,1,0
item_18,41,0,0,1,0,0,1,1,1,0
item_18,297,0,0,1,0,0,1,1,1,0
item_20,497,0,0,1,1,0,1,0,1,0
item_1,74,1,0,0,0,1,0,1,1,0
item_1,254,1,0,0,0,1,0,1,1,0
item_1,21,1,0,0,0,1,0,1,1,0
item_1,237,1,0,0,0,1,0,1,1,0
item_1,191,1,0,0,0,1,0,1,1,0
item_1,289,1,0,0,0,1,0,1,1,0
item_2,258,1,0,0,0,1,0,0,1,0
item_2,444,1,0,0,0,1,0,0,1,0
item_2,440,1,0,0,0,1,0,0,1,0
item_2,373,1,0,0,0,1,0,0,1,0
item_2,190,1,0,0,0,1,0,0,1,0
item_3,273,1,0,0,0,1,0,0,1,0
item_4,189,1,0,1,1,0,1,0,1,0
item_4,459,1,0,1,1,0,1,0,1,0
item_4,168,1,0,1,1,0,1,0,1,0
item_4,21,1,0,1,1,0,1,0,1,0
item_5,440,1,0,1,0,1,0,0,1,1
item_5,25,1,0,1,0,1,0,0,1,1
item_6,245,1,0,0,0,0,0,0,1,0
item_6,129,1,0,0,0,0,0,0,1,0
item_6,86,1,0,0,0,0,0,0,1,0
item_7,93,1,1,1,0,0,0,0,1,0
item_8,183,1,0,0,0,0,0,0,1,0
item_8,296,1,0,0,0,0,0,0,1,0
item_9,59,1,0,1,0,0,0,0,0,0
item_9,453,1,0,1,0,0,0,0,0,0
item_9,201,1,0,1,0,0,0,0,0,0
item_9,211,1,0,1,0,0,0,0,0,0
item_10,429,1,0,1,0,0,1,0,1,1
item_10,241,1,0,1,0,0,1,0,1,1
item_11,284,1,0,1,0,0,1,0,1,0
item_11,24,1,0,1,0,0,1,0,1,0
item_11,258,1,0,1,0,0,1,0,1,0
item_11,150,1,0,1,0,0,1,0,1,0
item_11,487,1,0,1,0,0,1,0,1,0
item_11,226,1,0,1,0,0,1,0,1,0
item_12,284,1,0,0,0,0,0,0,1,1
item_12,199,1,0,0,0,0,0,0,1,1
item_12,387,1,0,0,0,0,0,0,1,1
item_13,480,1,0,1,0,1,1,0,1,0
item_14,52,1,0,1,0,0,0,0,1,0
item_14,422,1,0,1,0,0,0,0,1,0
item_14,465,1,0,1,0,0,0,0,1,0
item_14,189,1,0,1,0,0,0,0,1,0
item_14,15,1,0,1,0,0,0,0,1,0
item_15,351,1,1,0,0,0,0,0,1,0
item_15,190,1,1,0,0,0,0,0,1,0
item_15,113,1,1,0,0,0,0,0,1,0
item_16,380,1,0,1,0,0,0,0,1,0
item_16,156,1,0,1,0,0,0,0,1,0
item_16,55,1,0,1,0,0,0,0,1,0
item_16,393,1,0,1,0,0,0,0,1,0
item_16,476,1,0,1,0,0,0,0,1,0
item_16,439,1,0,1,0,0,0,0,1,0
item_18,370,1,0,1,0,0,1,1,1,0
item_18,389,1,0,1,0,0,1,1,1,0
item_19,262,1,1,1,1,0,1,0,1,0
item_20,370,1,0,1,1,0,1,0,1,0
item_1,139,0,0,0,0,1,0,1,1,0
item_1,118,0,0,0,0,1,0,1,1,0
item_1,28,0,0,0,0,1,0,1,1,0
item_1,523,0,0,0,0,1,0,1,1,0
item_1,502,0,0,0,0,1,0,1,1,0
item_1,423,0,0,0,0,1,0,1,1,0
item_2,75,0,0,0,0,1,0,0,1,0
item_3,114,0,0,0,0,1,0,0,1,0
item_3,415,0,0,0,0,1,0,0,1,0
item_4,371,0,0,1,1,0,1,0,1,0
item_4,10,0,0,1,1,0,1,0,1,0
item_5,100,0,0,1,0,1,0,0,1,1
item_5,92,0,0,1,0,1,0,0,1,1
item_6,98,0,0,0,0,0,0,0,1,0
item_6,231,0,0,0,0,0,0,0,1,0
item_7,496,0,1,1,0,0,0,0,1,0
item_7,377,0,1,1,0,0,0,0,1,0
item_7,69,0,1,1,0,0,0,0,1,0
item_7,497,0,1,1,0,0,0,0,1,0
item_8,60,0,0,0,0,0,0,0,1,0
item_9,207,0,0,1,0,0,0,0,0,0
item_9,513,0,0,1,0,0,0,0,0,0
item_10,303,0,0,1,0,0,1,0,1,1
item_10,117,0,0,1,0,0,1,0,1,1
item_10,495,0,0,1,0,0,1,0,1,1
item_10,349,0,0,1,0,0,1,0,1,1
item_11,511,0,0,1,0,0,1,0,1,0
item_11,308,0,0,1,0,0,1,0,1,0
item_11,297,0,0,1,0,0,1,0,1,0
item_11,268,0,0,1,0,0,1,0,1,0
item_11,227,0,0,1,0,0,1,0,1,0
item_12,285,0,0,0,0,0,0,0,1,1
item_12,526,0,0,0,0,0,0,0,1,1
item_12,72,0,0,0,0,0,0,0,1,1
item_13,120,0,0,1,0,1,1,0,1,0
item_13,328,0,0,1,0,1,1,0,1,0
item_13,37,0,0,1,0,1,1,0,1,0
item_14,532,0,0,1,0,0,0,0,1,0
item_14,509,0,0,1,0,0,0,0,1,0
item_16,285,0,0,1,0,0,0,0,1,0
item_16,120,0,0,1,0,0,0,0,1,0
item_17,337,0,0,1,0,0,1,0,1,0
item_17,249,0,0,1,0,0,1,0,1,0
item_18,430,0,0,1,0,0,1,1,1,0
item_18,148,0,0,1,0,0,1,1,1,0
item_18,244,0,0,1,0,0,1,1,1,0
item_19,145,0,1,1,1,0,1,0,1,0
item_20,407,0,0,1,1,0,1,0,1,0
item_20,255,0,0,1,1,0,1,0,1,0
item_20,427,0,0,1,1,0,1,0,1,0
item_20,48,0,0,1,1,0,1,0,1,0
item_20,516,0,0,1,1,0,1,0,1,0
item_20,519,0,0,1,1,0,1,0,1,0
item_1,336,1,0,0,0,1,0,1,1,0
item_1,536,1,0,0,0,1,0,1,1,0
item_1,303,1,0,0,0,1,0,1,1,0
item_1,434,1,0,0,0,1,0,1,1,0
item_2,461,1,0,0,0,1,0,0,1,0
item_2,89,1,0,0,0,1,0,0,1,0
item_2,481,1,0,0,0,1,0,0,1,0
item_2,273,1,0,0,0,1,0,0,1,0
item_2,307,1,0,0,0,1,0,0,1,0
item_3,363,1,0,0,0,1,0,0,1,0
item_4,86,1,0,1,1,0,1,0,1,0
item_4,2,1,0,1,1,0,1,0,1,0
item_5,186,1,0,1,0,1,0,0,1,1
item_5,142,1,0,1,0,1,0,0,1,1
item_5,125,1,0,1,0,1,0,0,1,1
item_5,135,1,0,1,0,1,0,0,1,1
item_6,172,1,0,0,0,0,0,0,1,0
item_6,308,1,0,0,0,0,0,0,1,0
item_6,154,1,0,0,0,0,0,0,1,0
item_6,220,1,0,0,0,0,0,0,1,0
item_6,30,1,0,0,0,0,0,0,1,0
item_7,248,1,1,1,0,0,0,0,1,0
item_7,191,1,1,1,0,0,0,0,1,0
item_8,357,1,0,0,0,0,0,0,1,0
item_8,63,1,0,0,0,0,0,0,1,0
item_8,344,1,0,0,0,0,0,0,1,0
item_8,428,1,0,0,0,0,0,0,1,0
item_9,140,1,0,1,0,0,0,0,0,0
item_9,395,1,0,1,0,0,0,0,0,0
item_10,315,1,0,1,0,0,1,0,1,1
item_10,494,1,0,1,0,0,1,0,1,1
item_10,358,1,0,1,0,0,1,0,1,1
item_10,164,1,0,1,0,0,1,0,1,1
item_11,433,1,0,1,0,0,1,0,1,0
item_11,474,1,0,1,0,0,1,0,1,0
item_12,536,1,0,0,0,0,0,0,1,1
item_12,273,1,0,0,0,0,0,0,1,1
item_12,39,1,0,0,0,0,0,0,1,1
item_12,105,1,0,0,0,0,0,0,1,1
item_12,201,1,0,0,0,0,0,0,1,1
item_12,125,1,0,0,0,0,0,0,1,1
item_12,40,1,0,0,0,0,0,0,1,1
item_12,53,1,0,0,0,0,0,0,1,1
item_13,290,1,0,1,0,1,1,0,1,0
item_13,405,1,0,1,0,1,1,0,1,0
item_14,433,1,0,1,0,0,0,0,1,0
item_14,137,1,0,1,0,0,0,0,1,0
item_14,232,1,0,1,0,0,0,0,1,0
item_14,434,1,0,1,0,0,0,0,1,0
item_14,96,1,0,1,0,0,0,0,1,0
item_15,222,1,1,0,0,0,0,0,1,0
item_16,34,1,0,1,0,0,0,0,1,0
item_16,463,1,0,1,0,0,0,0,1,0
item_16,523,1,0,1,0,0,0,0,1,0
item_16,311,1,0,1,0,0,0,0,1,0
item_16,485,1,0,1,0,0,0,0,1,0
item_17,105,1,0,1,0,0,1,0,1,0
item_17,474,1,0,1,0,0,1,0,1,0
item_18,198,1,0,1,0,0,1,1,1,0
item_20,248,1,0,1,1,0,1,0,1,0
item_20,262,1,0,1,1,0,1,0,1,0
item_20,413,1,0,1,1,0,1,0,1,0
item_1,6,0,0,0,0,1,0,1,1,0
item_1,425,0,0,0,0,1,0,1,1,0
item_2,239,0,0,0,0,1,0,0,1,0
item_2,430,0,0,0,0,1,0,0,1,0
item_2,14,0,0,0,0,1,0,0,1,0
item_3,260,0,0,0,0,1,0,0,1,0
item_3,365,0,0,0,0,1,0,0,1,0
item_3,506,0,0,0,0,1,0,0,1,0
item_3,387,0,0,0,0,1,0,0,1,0
item_4,425,0,0,1,1,0,1,0,1,0
item_4,307,0,0,1,1,0,1,0,1,0
item_4,386,0,0,1,1,0,1,0,1,0
item_4,500,0,0,1,1,0,1,0,1,0
item_5,111,0,0,1,0,1,0,0,1,1
item_5,491,0,0,1,0,1,0,0,1,1
item_5,224,0,0,1,0,1,0,0,1,1
item_6,454,0,0,0,0,0,0,0,1,0
item_7,120,0,1,1,0,0,0,0,1,0
item_8,510,0,0,0,0,0,0,0,1,0
item_8,178,0,0,0,0,0,0,0,1,0
item_10,426,0,0,1,0,0,1,0,1,1
item_11,20,0,0,1,0,0,1,0,1,0
item_11,149,0,0,1,0,0,1,0,1,0
item_11,314,0,0,1,0,0,1,0,1,0
item_12,24,0,0,0,0,0,0,0,1,1
item_13,307,0,0,1,0,1,1,0,1,0
item_13,460,0,0,1,0,1,1,0,1,0
item_13,401,0,0,1,0,1,1,0,1,0
item_13,26,0,0,1,0,1,1,0,1,0
item_14,304,0,0,1,0,0,0,0,1,0
item_14,441,0,0,1,0,0,0,0,1,0
item_15,423,0,1,0,0,0,0,0,1,0
item_16,503,0,0,1,0,0,0,0,1,0
item_16,181,0,0,1,0,0,0,0,1,0
item_16,100,0,0,1,0,0,0,0,1,0
item_17,367,0,0,1,0,0,1,0,1,0
item_17,427,0,0,1,0,0,1,0,1,0
item_18,491,0,0,1,0,0,1,1,1,0
item_18,77,0,0,1,0,0,1,1,1,0
item_19,176,0,1,1,1,0,1,0,1,0
item_19,237,0,1,1,1,0,1,0,1,0
item_19,70,0,1,1,1,0,1,0,1,0
item_20,391,0,0,1,1,0,1,0,1,0
item_1,346,1,0,0,0,1,0,1,1,0
item_1,501,1,0,0,0,1,0,1,1,0
item_1,376,1,0,0,0,1,0,1,1,0
item_1,36,1,0,0,0,1,0,1,1,0
item_2,63,1,0,0,0,1,0,0,1,0
item_2,351,1,0,0,0,1,0,0,1,0
item_2,472,1,0,0,0,1,0,0,1,0
item_3,25,1,0,0,0,1,0,0,1,0
item_3,520,1,0,0,0,1,0,0,1,0
item_4,370,1,0,1,1,0,1,0,1,0
item_5,130,1,0,1,0,1,0,0,1,1
item_5,465,1,0,1,0,1,0,0,1,1
item_5,478,1,0,1,0,1,0,0,1,1
item_5,504,1,0,1,0,1,0,0,1,1
item_6,368,1,0,0,0,0,0,0,1,0
item_6,335,1,0,0,0,0,0,0,1,0
item_6,351,1,0,0,0,0,0,0,1,0
item_7,303,1,1,1,0,0,0,0,1,0
item_8,23,1,0,0,0,0,0,0,1,0
item_8,446,1,0,0,0,0,0,0,1,0
item_9,109,1,0,1,0,0,0,0,0,0
item_9,267,1,0,1,0,0,0,0,0,0
item_10,262,1,0,1,0,0,1,0,1,1
item_10,202,1,0,1,0,0,1,0,1,1
item_10,115,1,0,1,0,0,1,0,1,1
item_11,238,1,0,1,0,0,1,0,1,0
item_12,218,1,0,0,0,0,0,0,1,1
item_12,158,1,0,0,0,0,0,0,1,1
item_12,222,1,0,0,0,0,0,0,1,1
item_12,132,1,0,0,0,0,0,0,1,1
item_12,260,1,0,0,0,0,0,0,1,1
item_12,169,1,0,0,0,0,0,0,1,1
item_12,398,1,0,0,0,0,0,0,1,1
item_13,325,1,0,1,0,1,1,0,1,0
item_14,248,1,0,1,0,0,0,0,1,0
item_14,154,1,0,1,0,0,0,0,1,0
item_14,256,1,0,1,0,0,0,0,1,0
item_15,31,1,1,0,0,0,0,0,1,0
item_15,253,1,1,0,0,0,0,0,1,0
item_15,329,1,1,0,0,0,0,0,1,0
item_15,374,1,1,0,0,0,0,0,1,0
item_16,180,1,0,1,0,0,0,0,1,0
item_16,507,1,0,1,0,0,0,0,1,0
item_16,194,1,0,1,0,0,0,0,1,0
item_16,33,1,0,1,0,0,0,0,1,0
item_17,90,1,0,1,0,0,1,0,1,0
item_17,150,1,0,1,0,0,1,0,1,0
item_17,234,1,0,1,0,0,1,0,1,0
item_18,149,1,0,1,0,0,1,1,1,0
item_18,234,1,0,1,0,0,1,1,1,0
item_18,194,1,0,1,0,0,1,1,1,0
item_18,132,1,0,1,0,0,1,1,1,0
item_18,266,1,0,1,0,0,1,1,1,0
item_20,196,1,0,1,1,0,1,0,1,0
item_20,258,1,0,1,1,0,1,0,1,0
item_20,160,1,0,1,1,0,1,0,1,0
item_20,247,1,0,1,1,0,1,0,1,0
item_1,206,0,0,0,0,1,0,1,1,0
item_2,530,0,0,0,0,1,0,0,1,0
item_2,158,0,0,0,0,1,0,0,1,0
item_4,467,0,0,1,1,0,1,0,1,0
item_5,529,0,0,1,0,1,0,0,1,1
item_5,47,0,0,1,0,1,0,0,1,1
item_5,263,0,0,1,0,1,0,0,1,1
item_6,70,0,0,0,0,0,0,0,1,0
item_7,227,0,1,1,0,0,0,0,1,0
item_7,503,0,1,1,0,0,0,0,1,0
item_7,392,0,1,1,0,0,0,0,1,0
item_8,120,0,0,0,0,0,0,0,1,0
item_10,286,0,0,1,0,0,1,0,1,1
item_10,399,0,0,1,0,0,1,0,1,1
item_10,171,0,0,1,0,0,1,0,1,1
item_10,308,0,0,1,0,0,1,0,1,1
item_11,430,0,0,1,0,0,1,0,1,0
item_11,159,0,0,1,0,0,1,0,1,0
item_11,372,0,0,1,0,0,1,0,1,0
item_12,28,0,0,0,0,0,0,0,1,1
item_12,38,0,0,0,0,0,0,0,1,1
item_12,82,0,0,0,0,0,0,0,1,1
item_12,265,0,0,0,0,0,0,0,1,1
item_13,101,0,0,1,0,1,1,0,1,0
item_13,424,0,0,1,0,1,1,0,1,0
item_13,240,0,0,1,0,1,1,0,1,0
item_13,360,0,0,1,0,1,1,0,1,0
item_14,12,0,0,1,0,0,0,0,1,0
item_14,423,0,0,1,0,0,0,0,1,0
item_15,443,0,1,0,0,0,0,0,1,0
item_15,343,0,1,0,0,0,0,0,1,0
item_15,13,0,1,0,0,0,0,0,1,0
item_15,27,0,1,0,0,0,0,0,1,0
item_16,17,0,0,1,0,0,0,0,1,0
item_17,312,0,0,1,0,0,1,0,1,0
item_18,231,0,0,1,0,0,1,1,1,0
item_18,16,0,0,1,0,0,1,1,1,0
item_18,46,0,0,1,0,0,1,1,1,0
item_19,303,0,1,1,1,0,1,0,1,0
item_19,131,0,1,1,1,0,1,0,1,0
item_19,195,0,1,1,1,0,1,0,1,0
item_19,520,0,1,1,1,0,1,0,1,0
item_19,69,0,1,1,1,0,1,0,1,0
item_20,381,0,0,1,1,0,1,0,1,0
item_20,496,0,0,1,1,0,1,0,1,0
item_20,523,0,0,1,1,0,1,0,1,0
item_1,349,1,0,0,0,1,0,1,1,0
item_1,341,1,0,0,0,1,0,1,1,0
item_1,213,1,0,0,0,1,0,1,1,0
item_2,400,1,0,0,0,1,0,0,1,0
item_2,465,1,0,0,0,1,0,0,1,0
item_2,471,1,0,0,0,1,0,0,1,0
item_2,460,1,0,0,0,1,0,0,1,0
item_2,12,1,0,0,0,1,0,0,1,0
item_3,278,1,0,0,0,1,0,0,1,0
item_3,60,1,0,0,0,1,0,0,1,0
item_3,216,1,0,0,0,1,0,0,1,0
item_4,463,1,0,1,1,0,1,0,1,0
item_4,129,1,0,1,1,0,1,0,1,0
item_4,505,1,0,1,1,0,1,0,1,0
item_4,288,1,0,1,1,0,1,0,1,0
item_5,166,1,0,1,0,1,0,0,1,1
item_5,394,1,0,1,0,1,0,0,1,1
item_6,298,1,0,0,0,0,0,0,1,0
item_6,401,1,0,0,0,0,0,0,1,0
item_6,487,1,0,0,0,0,0,0,1,0
item_6,281,1,0,0,0,0,0,0,1,0
item_6,31,1,0,0,0,0,0,0,1,0
item_7,168,1,1,1,0,0,0,0,1,0
item_8,197,1,0,0,0,0,0,0,1,0
item_8,350,1,0,0,0,0,0,0,1,0
item_9,333,1,0,1,0,0,0,0,0,0
item_9,40,1,0,1,0,0,0,0,0,0
item_9,261,1,0,1,0,0,0,0,0,0
item_10,243,1,0,1,0,0,1,0,1,1
item_10,180,1,0,1,0,0,1,0,1,1
item_10,22,1,0,1,0,0,1,0,1,1
item_11,301,1,0,1,0,0,1,0,1,0
item_12,293,1,0,0,0,0,0,0,1,1
item_12,151,1,0,0,0,0,0,0,1,1
item_12,490,1,0,0,0,0,0,0,1,1
item_12,374,1,0,0,0,0,0,0,1,1
item_13,95,1,0,1,0,1,1,0,1,0
item_13,413,1,0,1,0,1,1,0,1,0
item_14,456,1,0,1,0,0,0,0,1,0
item_14,259,1,0,1,0,0,0,0,1,0
item_14,176,1,0,1,0,0,0,0,1,0
item_15,142,1,1,0,0,0,0,0,1,0
item_16,306,1,0,1,0,0,0,0,1,0
item_16,430,1,0,1,0,0,0,0,1,0
item_16,113,1,0,1,0,0,0,0,1,0
item_16,407,1,0,1,0,0,0,0,1,0
item_17,356,1,0,1,0,0,1,0,1,0
item_17,290,1,0,1,0,0,1,0,1,0
item_18,331,1,0,1,0,0,1,1,1,0
item_19,247,1,1,1,1,0,1,0,1,0
item_19,196,1,1,1,1,0,1,0,1,0
item_1,37,0,0,0,0,1,0,1,1,0
item_2,411,0,0,0,0,1,0,0,1,0
item_2,122,0,0,0,0,1,0,0,1,0
item_3,511,0,0,0,0,1,0,0,1,0
item_3,227,0,0,0,0,1,0,0,1,0
item_3,1,0,0,0,0,1,0,0,1,0
item_4,6,0,0,1,1,0,1,0,1,0
item_4,265,0,0,1,1,0,1,0,1,0
item_5,48,0,0,1,0,1,0,0,1,1
item_5,207,0,0,1,0,1,0,0,1,1
item_5,531,0,0,1,0,1,0,0,1,1
item_6,327,0,0,0,0,0,0,0,1,0
item_6,121,0,0,0,0,0,0,0,1,0
item_7,414,0,1,1,0,0,0,0,1,0
item_7,422,0,1,1,0,0,0,0,1,0
item_7,60,0,1,1,0,0,0,0,1,0
item_8,508,0,0,0,0,0,0,0,1,0
item_8,27,0,0,0,0,0,0,0,1,0
item_9,221,0,0,1,0,0,0,0,0,0
item_9,406,0,0,1,0,0,0,0,0,0
item_9,120,0,0,1,0,0,0,0,0,0
item_9,264,0,0,1,0,0,0,0,0,0
item_9,231,0,0,1,0,0,0,0,0,0
item_10,528,0,0,1,0,0,1,0,1,1
item_10,148,0,0,1,0,0,1,0,1,1
item_10,221,0,0,1,0,0,1,0,1,1
item_10,211,0,0,1,0,0,1,0,1,1
item_11,524,0,0,1,0,0,1,0,1,0
item_12,208,0,0,0,0,0,0,0,1,1
item_13,527,0,0,1,0,1,1,0,1,0
item_14,111,0,0,1,0,0,0,0,1,0
item_15,261,0,1,0,0,0,0,0,1,0
item_15,78,0,1,0,0,0,0,0,1,0
item_15,518,0,1,0,0,0,0,0,1,0
item_15,405,0,1,0,0,0,0,0,1,0
item_17,378,0,0,1,0,0,1,0,1,0
item_17,8,0,0,1,0,0,1,0,1,0
item_17,479,0,0,1,0,0,1,0,1,0
item_18,286,0,0,1,0,0,1,1,1,0
item_18,493,0,0,1,0,0,1,1,1,0
item_18,460,0,0,1,0,0,1,1,1,0
item_19,477,0,1,1,1,0,1,0,1,0
item_19,488,0,1,1,1,0,1,0,1,0
item_19,100,0,1,1,1,0,1,0,1,0
item_19,417,0,1,1,1,0,1,0,1,0
item_20,457,0,0,1,1,0,1,0,1,0
item_20,423,0,0,1,1,0,1,0,1,0
item_20,435,0,0,1,1,0,1,0,1,0
item_20,261,0,0,1,1,0,1,0,1,0
item_20,263,0,0,1,1,0,1,0,1,0
item_1,384,1,0,0,0,1,0,1,1,0
item_1,260,1,0,0,0,1,0,1,1,0
item_2,341,1,0,0,0,1,0,0,1,0
item_2,161,1,0,0,0,1,0,0,1,0
item_2,95,1,0,0,0,1,0,0,1,0
item_3,208,1,0,0,0,1,0,0,1,0
item_4,272,1,0,1,1,0,1,0,1,0
item_4,247,1,0,1,1,0,1,0,1,0
item_4,290,1,0,1,1,0,1,0,1,0
item_4,138,1,0,1,1,0,1,0,1,0
item_4,149,1,0,1,1,0,1,0,1,0
item_4,305,1,0,1,1,0,1,0,1,0
item_4,322,1,0,1,1,0,1,0,1,0
item_5,319,1,0,1,0,1,0,0,1,1
item_5,434,1,0,1,0,1,0,0,1,1
item_6,96,1,0,0,0,0,0,0,1,0
item_6,84,1,0,0,0,0,0,0,1,0
item_6,471,1,0,0,0,0,0,0,1,0
item_7,445,1,1,1,0,0,0,0,1,0
item_8,88,1,0,0,0,0,0,0,1,0
item_8,61,1,0,0,0,0,0,0,1,0
item_9,153,1,0,1,0,0,0,0,0,0
item_10,439,1,0,1,0,0,1,0,1,1
item_11,413,1,0,1,0,0,1,0,1,0
item_11,270,1,0,1,0,0,1,0,1,0
item_11,472,1,0,1,0,0,1,0,1,0
item_11,210,1,0,1,0,0,1,0,1,0
item_11,369,1,0,1,0,0,1,0,1,0
item_11,344,1,0,1,0,0,1,0,1,0
item_12,479,1,0,0,0,0,0,0,1,1
item_12,110,1,0,0,0,0,0,0,1,1
item_12,434,1,0,0,0,0,0,0,1,1
item_12,483,1,0,0,0,0,0,0,1,1
item_12,242,1,0,0,0,0,0,0,1,1
item_12,376,1,0,0,0,0,0,0,1,1
item_13,32,1,0,1,0,1,1,0,1,0
item_13,361,1,0,1,0,1,1,0,1,0
item_13,96,1,0,1,0,1,1,0,1,0
item_14,192,1,0,1,0,0,0,0,1,0
item_14,416,1,0,1,0,0,0,0,1,0
item_15,277,1,1,0,0,0,0,0,1,0
item_15,204,1,1,0,0,0,0,0,1,0
item_16,93,1,0,1,0,0,0,0,1,0
item_16,184,1,0,1,0,0,0,0,1,0
item_17,146,1,0,1,0,0,1,0,1,0
item_17,56,1,0,1,0,0,1,0,1,0
item_18,109,1,0,1,0,0,1,1,1,0
item_19,34,1,1,1,1,0,1,0,1,0
item_19,383,1,1,1,1,0,1,0,1,0
item_20,125,1,0,1,1,0,1,0,1,0
item_20,394,1,0,1,1,0,1,0,1,0
item_20,151,1,0,1,1,0,1,0,1,0
item_1,103,0,0,0,0,1,0,1,1,0
item_1,525,0,0,0,0,1,0,1,1,0
item_1,407,0,0,0,0,1,0,1,1,0
item_1,521,0,0,0,0,1,0,1,1,0
item_1,436,0,0,0,0,1,0,1,1,0
item_2,502,0,0,0,0,1,0,0,1,0
item_3,176,0,0,0,0,1,0,0,1,0
item_4,424,0,0,1,1,0,1,0,1,0
item_4,188,0,0,1,1,0,1,0,1,0
item_4,63,0,0,1,1,0,1,0,1,0
item_6,62,0,0,0,0,0,0,0,1,0
item_7,454,0,1,1,0,0,0,0,1,0
item_7,127,0,1,1,0,0,0,0,1,0
item_7,295,0,1,1,0,0,0,0,1,0
item_9,62,0,0,1,0,0,0,0,0,0
item_9,114,0,0,1,0,0,0,0,0,0
item_9,321,0,0,1,0,0,0,0,0,0
item_10,41,0,0,1,0,0,1,0,1,1
item_10,307,0,0,1,0,0,1,0,1,1
item_10,59,0,0,1,0,0,1,0,1,1
item_10,235,0,0,1,0,0,1,0,1,1
item_11,398,0,0,1,0,0,1,0,1,0
item_11,425,0,0,1,0,0,1,0,1,0
item_11,462,0,0,1,0,0,1,0,1,0
item_12,51,0,0,0,0,0,0,0,1,1
item_13,365,0,0,1,0,1,1,0,1,0
item_13,263,0,0,1,0,1,1,0,1,0
item_13,200,0,0,1,0,1,1,0,1,0
item_13,423,0,0,1,0,1,1,0,1,0
item_13,47,0,0,1,0,1,1,0,1,0
item_13,41,0,0,1,0,1,1,0,1,0
item_15,321,0,1,0,0,0,0,0,1,0
item_16,308,0,0,1,0,0,0,0,1,0
item_16,9,0,0,1,0,0,0,0,1,0
item_16,506,0,0,1,0,0,0,0,1,0
item_17,215,0,0,1,0,0,1,0,1,0
item_17,457,0,0,1,0,0,1,0,1,0
item_17,286,0,0,1,0,0,1,0,1,0
